"","id","wd","hour","load"
"1294","SM20R-01-00000731",5,21,0.000876116071428607
"1295","SM20R-01-00000731",5,22,0.000421875000000014
"1296","SM20R-01-00000731",5,23,0.000295758928571429
"1297","SM20R-01-00000731",6,0,0.000296875
"1298","SM20R-01-00000731",6,1,0.000242187499999964
"1299","SM20R-01-00000731",6,2,0.000152522935779817
"1300","SM20R-01-00000731",6,3,0.000156249999999996
"1301","SM20R-01-00000731",6,4,0.00255787037037033
"1302","SM20R-01-00000731",6,5,0.00240162037037037
"1303","SM20R-01-00000731",6,6,0.00184709821428571
"1304","SM20R-01-00000731",6,7,0.00293055555555556
"1305","SM20R-01-00000731",6,8,0.00381981981981982
"1306","SM20R-01-00000731",6,9,0.00370945945945946
"1307","SM20R-01-00000731",6,10,0.00211363636363636
"1308","SM20R-01-00000731",6,11,0.00146559633027524
"1309","SM20R-01-00000731",6,12,0.00141743119266055
"1310","SM20R-01-00000731",6,13,0.00280902777777778
"1311","SM20R-01-00000731",6,14,0.00212270642201834
"1312","SM20R-01-00000731",6,15,0.00227252252252252
"1313","SM20R-01-00000731",6,16,0.00226126126126126
"1314","SM20R-01-00000731",6,17,0.00462387387387385
"1315","SM20R-01-00000731",6,18,0.00543808411214953
"1316","SM20R-01-00000731",6,19,0.00360377358490563
"1317","SM20R-01-00000731",6,20,0.00289642857142853
"1318","SM20R-01-00000731",6,21,0.000365384615384615
"1319","SM20R-01-00000731",6,22,0.000186298076923081
"1320","SM20R-01-00000731",6,23,0.000332954545454545
"1321","SM20R-01-00000731",7,0,0.000308035714285714
"1322","SM20R-01-00000731",7,1,0.000404017857142857
"1323","SM20R-01-00000731",7,2,0.000168526785714286
"1324","SM20R-01-00000731",7,3,0.000172991071428571
"1325","SM20R-01-00000731",7,4,0.000674107142857143
"1326","SM20R-01-00000731",7,5,0.00193415178571429
"1327","SM20R-01-00000731",7,6,0.00446283783783784
"1328","SM20R-01-00000731",7,7,0.00473102678571429
"1329","SM20R-01-00000731",7,8,0.00358181818181815
"1330","SM20R-01-00000731",7,9,0.00246846846846847
"1331","SM20R-01-00000731",7,10,0.00246136363636364
"1332","SM20R-01-00000731",7,11,0.00298102678571429
"1333","SM20R-01-00000731",7,12,0.0029765625
"1334","SM20R-01-00000731",7,13,0.00200111607142857
"1335","SM20R-01-00000731",7,14,0.00132882882882883
"1336","SM20R-01-00000731",7,15,0.00175353773584906
"1337","SM20R-01-00000731",7,16,0.00185849056603774
"1338","SM20R-01-00000731",7,17,0.00406132075471689
"1339","SM20R-01-00000731",7,18,0.00676818181818182
"1340","SM20R-01-00000731",7,19,0.00667476851851856
"1341","SM20R-01-00000731",7,20,0.00438541666666667
"1342","SM20R-01-00000731",7,21,0.00141550925925927
"1343","SM20R-01-00000731",7,22,0.000403935185185148
"1344","SM20R-01-00000731",7,23,5e-04
"1345","SM20R-01-00000732",1,0,0.00300925925925913
"1346","SM20R-01-00000732",1,1,0.00221412037037033
"1347","SM20R-01-00000732",1,2,0.0016730769230769
"1348","SM20R-01-00000732",1,3,0.00112384259259261
"1349","SM20R-01-00000732",1,4,0.000649305555555519
"1350","SM20R-01-00000732",1,5,0.000549768518518504
"1351","SM20R-01-00000732",1,6,0.000599537037036926
"1352","SM20R-01-00000732",1,7,0.000917824074074041
"1353","SM20R-01-00000732",1,8,0.00138310185185181
"1354","SM20R-01-00000732",1,9,0.00147995283018866
"1355","SM20R-01-00000732",1,10,0.00124759615384604
"1356","SM20R-01-00000732",1,11,0.000750000000000046
"1357","SM20R-01-00000732",1,12,0.000634345794392613
"1358","SM20R-01-00000732",1,13,0.0010810185185186
"1359","SM20R-01-00000732",1,14,0.0010759345794392
"1360","SM20R-01-00000732",1,15,0.000902777777777778
"1361","SM20R-01-00000732",1,16,0.00103356481481479
"1362","SM20R-01-00000732",1,17,0.0011386363636362
"1363","SM20R-01-00000732",1,18,0.00165736607142858
"1364","SM20R-01-00000732",1,19,0.00177790178571432
"1365","SM20R-01-00000732",1,20,0.00134821428571431
"1366","SM20R-01-00000732",1,21,0.000748883928571429
"1367","SM20R-01-00000732",1,22,0.000688616071428571
"1368","SM20R-01-00000732",1,23,0.000664414414414414
"1369","SM20R-01-00000732",2,0,0.000621651785714286
"1370","SM20R-01-00000732",2,1,0.000584821428571429
"1371","SM20R-01-00000732",2,2,0.000558035714285714
"1372","SM20R-01-00000732",2,3,0.000550223214285714
"1373","SM20R-01-00000732",2,4,0.000375000000000048
"1374","SM20R-01-00000732",2,5,0.00071875
"1375","SM20R-01-00000732",2,6,0.00126736111111111
"1376","SM20R-01-00000732",2,7,0.00149305555555552
"1377","SM20R-01-00000732",2,8,0.00179842342342339
"1378","SM20R-01-00000732",2,9,0.00256306306306306
"1379","SM20R-01-00000732",2,10,0.00289639639639645
"1380","SM20R-01-00000732",2,11,0.00295
"1381","SM20R-01-00000732",2,12,0.00247544642857136
"1382","SM20R-01-00000732",2,13,0.00261599099099103
"1383","SM20R-01-00000732",2,14,0.00229931192660554
"1384","SM20R-01-00000732",2,15,0.00185937500000001
"1385","SM20R-01-00000732",2,16,0.00132870370370361
"1386","SM20R-01-00000732",2,17,0.00153125000000005
"1387","SM20R-01-00000732",2,18,0.00187053571428562
"1388","SM20R-01-00000732",2,19,0.00174330357142859
"1389","SM20R-01-00000732",2,20,0.000624999999999964
"1390","SM20R-01-00000732",2,21,0.000172991071428571
"1391","SM20R-01-00000732",2,22,0.000154017857142857
"1392","SM20R-01-00000732",2,23,0.000149553571428571
"1393","SM20R-01-00000732",3,0,0.000150669642857143
"1394","SM20R-01-00000732",3,1,8.81696428571429e-05
"1395","SM20R-01-00000732",3,2,0
"1396","SM20R-01-00000732",3,3,0
"1397","SM20R-01-00000732",3,4,0
"1398","SM20R-01-00000732",3,5,0.000229910714285704
"1399","SM20R-01-00000732",3,6,0.000974330357142857
"1400","SM20R-01-00000732",3,7,0.00131704545454545
"1401","SM20R-01-00000732",3,8,0.0017384259259259
"1402","SM20R-01-00000732",3,9,0.00259143518518511
"1403","SM20R-01-00000732",3,10,0.00321144859813081
"1404","SM20R-01-00000732",3,11,0.00279523809523807
"1405","SM20R-01-00000732",3,12,0.00248842592592589
"1406","SM20R-01-00000732",3,13,0.0025659722222223
"1407","SM20R-01-00000732",3,14,0.00269308035714272
"1408","SM20R-01-00000732",3,15,0.00220647321428564
"1409","SM20R-01-00000732",3,16,0.00150446428571429
"1410","SM20R-01-00000732",3,17,0.00172098214285704
"1411","SM20R-01-00000732",3,18,0.00310247747747748
"1412","SM20R-01-00000732",3,19,0.00268243243243243
"1413","SM20R-01-00000732",3,20,0.00160267857142865
"1414","SM20R-01-00000732",3,21,0.00117229729729727
"1415","SM20R-01-00000732",3,22,0.000994266055045871
"1416","SM20R-01-00000732",3,23,0.000958333333333333
"1417","SM20R-01-00000732",4,0,0.000818287037037037
"1418","SM20R-01-00000732",4,1,0.000681712962962963
"1419","SM20R-01-00000732",4,2,0.000572115384615385
"1420","SM20R-01-00000732",4,3,0.000438701923076923
"1421","SM20R-01-00000732",4,4,0.000150240384615385
"1422","SM20R-01-00000732",4,5,0.000191747572815557
"1423","SM20R-01-00000732",4,6,0.00106009615384616
"1424","SM20R-01-00000732",4,7,0.00187149532710284
"1425","SM20R-01-00000732",4,8,0.00290595238095238
"1426","SM20R-01-00000732",4,9,0.00380649038461538
"1427","SM20R-01-00000732",4,10,0.0046490384615385
"1428","SM20R-01-00000732",4,11,0.00442427884615385
"1429","SM20R-01-00000732",4,12,0.00369350961538457
"1430","SM20R-01-00000732",4,13,0.00217908653846154
"1431","SM20R-01-00000732",4,14,0.00198300970873779
"1432","SM20R-01-00000732",4,15,0.00201941747572812
"1433","SM20R-01-00000732",4,16,0.00166346153846144
"1434","SM20R-01-00000732",4,17,0.0017932692307692
"1435","SM20R-01-00000732",4,18,0.00183009708737861
"1436","SM20R-01-00000732",4,19,0.00148391089108909
"1437","SM20R-01-00000732",4,20,0.00089182692307685
"1438","SM20R-01-00000732",4,21,0.000614182692307692
"1439","SM20R-01-00000732",4,22,0.000425480769230773
"1440","SM20R-01-00000732",4,23,0.000366586538461538
"1441","SM20R-01-00000732",5,0,0.000334134615384631
"1442","SM20R-01-00000732",5,1,0.000186298076923077
"1443","SM20R-01-00000732",5,2,0.000131944444444444
"1444","SM20R-01-00000732",5,3,0.000200231481481481
"1445","SM20R-01-00000732",5,4,0.000484953703703704
"1446","SM20R-01-00000732",5,5,0.00187384259259263
"1447","SM20R-01-00000732",5,6,0.00303301886792453
"1448","SM20R-01-00000732",5,7,0.00309466019417468
"1449","SM20R-01-00000732",5,8,0.0034423076923076
"1450","SM20R-01-00000732",5,9,0.00300578703703704
"1451","SM20R-01-00000732",5,10,0.00251041666666667
"1452","SM20R-01-00000732",5,11,0.00202159090909089
"1453","SM20R-01-00000732",5,12,0.00182545045045045
"1454","SM20R-01-00000732",5,13,0.00136805555555559
"1455","SM20R-01-00000732",5,14,0.0010324074074075
"1456","SM20R-01-00000732",5,15,0.00116898148148146
"1457","SM20R-01-00000732",5,16,0.00093749999999996
"1458","SM20R-01-00000732",5,17,0.00154166666666668
"1459","SM20R-01-00000732",5,18,0.0024386363636364
"1460","SM20R-01-00000732",5,19,0.0015814732142857
"1461","SM20R-01-00000732",5,20,0.000312499999999893
"1462","SM20R-01-00000732",5,21,3.79464285714286e-05
"1463","SM20R-01-00000732",5,22,0
"1464","SM20R-01-00000732",5,23,0
"1465","SM20R-01-00000732",6,0,0
"1466","SM20R-01-00000732",6,1,0
"1467","SM20R-01-00000732",6,2,0
"1468","SM20R-01-00000732",6,3,0
"1469","SM20R-01-00000732",6,4,3.81944444444444e-05
"1470","SM20R-01-00000732",6,5,0.00137037037037035
"1471","SM20R-01-00000732",6,6,0.00250000000000004
"1472","SM20R-01-00000732",6,7,0.00246296296296291
"1473","SM20R-01-00000732",6,8,0.00217229729729725
"1474","SM20R-01-00000732",6,9,0.00212612612612608
"1475","SM20R-01-00000732",6,10,0.00259772727272721
"1476","SM20R-01-00000732",6,11,0.0035699541284403
"1477","SM20R-01-00000732",6,12,0.00381192660550462
"1478","SM20R-01-00000732",6,13,0.00319907407407413
"1479","SM20R-01-00000732",6,14,0.00335894495412843
"1480","SM20R-01-00000732",6,15,0.00240765765765768
"1481","SM20R-01-00000732",6,16,0.00223986486486483
"1482","SM20R-01-00000732",6,17,0.0025675675675675
"1483","SM20R-01-00000732",6,18,0.00301752336448597
"1484","SM20R-01-00000732",6,19,0.00210377358490559
"1485","SM20R-01-00000732",6,20,0.0013321428571428
"1486","SM20R-01-00000732",6,21,0.000980769230769231
"1487","SM20R-01-00000732",6,22,0.000778846153846154
"1488","SM20R-01-00000732",6,23,0.000621590909090909
"1489","SM20R-01-00000732",7,0,0.000462053571428571
"1490","SM20R-01-00000732",7,1,0.000397321428571429
"1491","SM20R-01-00000732",7,2,0.00015625
"1492","SM20R-01-00000732",7,3,0.0001328125
"1493","SM20R-01-00000732",7,4,5.24553571428571e-05
"1494","SM20R-01-00000732",7,5,0.000725446428571429
"1495","SM20R-01-00000732",7,6,0.00178490990990995
"1496","SM20R-01-00000732",7,7,0.00231473214285711
"1497","SM20R-01-00000732",7,8,0.00267045454545454
"1498","SM20R-01-00000732",7,9,0.002891891891892
"1499","SM20R-01-00000732",7,10,0.00376022727272725
"1500","SM20R-01-00000732",7,11,0.00358482142857147
"1501","SM20R-01-00000732",7,12,0.00332031249999996
"1502","SM20R-01-00000732",7,13,0.00265290178571432
"1503","SM20R-01-00000732",7,14,0.00249887387387384
"1504","SM20R-01-00000732",7,15,0.0025141509433962
"1505","SM20R-01-00000732",7,16,0.00244811320754713
"1506","SM20R-01-00000732",7,17,0.0040790094339623
"1507","SM20R-01-00000732",7,18,0.00500688073394492
"1508","SM20R-01-00000732",7,19,0.00509953703703704
"1509","SM20R-01-00000732",7,20,0.00500115740740741
"1510","SM20R-01-00000732",7,21,0.00444560185185185
"1511","SM20R-01-00000732",7,22,0.00375347222222226
"1512","SM20R-01-00000732",7,23,0.00337615740740741
"1513","SM20R-01-00000733",1,0,0
"1514","SM20R-01-00000733",1,1,0
"1515","SM20R-01-00000733",1,2,0
"1516","SM20R-01-00000733",1,3,0
"1517","SM20R-01-00000733",1,4,0
"1518","SM20R-01-00000733",1,5,9.54545454545454e-05
"1519","SM20R-01-00000733",1,6,0.00251534090909099
"1520","SM20R-01-00000733",1,7,0.00805965909090887
"1521","SM20R-01-00000733",1,8,0.00900172811059898
"1522","SM20R-01-00000733",1,9,0.00918516355140215
"1523","SM20R-01-00000733",1,10,0.00933173076923138
"1524","SM20R-01-00000733",1,11,0.00847415865384569
"1525","SM20R-01-00000733",1,12,0.0078542654028445
"1526","SM20R-01-00000733",1,13,0.00661556603773542
"1527","SM20R-01-00000733",1,14,0.00956575829383943
"1528","SM20R-01-00000733",1,15,0.0104286556603768
"1529","SM20R-01-00000733",1,16,0.013554577464789
"1530","SM20R-01-00000733",1,17,0.013473623853211
"1531","SM20R-01-00000733",1,18,0.0107220982142856
"1532","SM20R-01-00000733",1,19,0.00311830357142838
"1533","SM20R-01-00000733",1,20,0.000635044642857143
"1534","SM20R-01-00000733",1,21,0
"1535","SM20R-01-00000733",1,22,0
"1536","SM20R-01-00000733",1,23,0
"1537","SM20R-01-00000733",2,0,0
"1538","SM20R-01-00000733",2,1,0
"1539","SM20R-01-00000733",2,2,0
"1540","SM20R-01-00000733",2,3,0
"1541","SM20R-01-00000733",2,4,0
"1542","SM20R-01-00000733",2,5,0.000661363636363678
"1543","SM20R-01-00000733",2,6,0.00393522727272731
"1544","SM20R-01-00000733",2,7,0.00839431818181862
"1545","SM20R-01-00000733",2,8,0.00842579908675781
"1546","SM20R-01-00000733",2,9,0.0135918949771694
"1547","SM20R-01-00000733",2,10,0.0177408675799088
"1548","SM20R-01-00000733",2,11,0.0199025229357802
"1549","SM20R-01-00000733",2,12,0.0187806818181825
"1550","SM20R-01-00000733",2,13,0.01819805936073
"1551","SM20R-01-00000733",2,14,0.0184647887323938
"1552","SM20R-01-00000733",2,15,0.0209435096153846
"1553","SM20R-01-00000733",2,16,0.021627358490566
"1554","SM20R-01-00000733",2,17,0.0195208333333343
"1555","SM20R-01-00000733",2,18,0.0129785879629626
"1556","SM20R-01-00000733",2,19,0.00754965753424613
"1557","SM20R-01-00000733",2,20,0.000514772727272733
"1558","SM20R-01-00000733",2,21,9.94318181818182e-05
"1559","SM20R-01-00000733",2,22,0
"1560","SM20R-01-00000733",2,23,0
"1561","SM20R-01-00000733",3,0,0
"1562","SM20R-01-00000733",3,1,0
"1563","SM20R-01-00000733",3,2,0
"1564","SM20R-01-00000733",3,3,2.05479452054795e-05
"1565","SM20R-01-00000733",3,4,6.59090909090909e-05
"1566","SM20R-01-00000733",3,5,5.34090909091091e-05
"1567","SM20R-01-00000733",3,6,0.00114772727272697
"1568","SM20R-01-00000733",3,7,0.00393463302752309
"1569","SM20R-01-00000733",3,8,0.00744328703703641
"1570","SM20R-01-00000733",3,9,0.00971932870370384
"1571","SM20R-01-00000733",3,10,0.0109936046511628
"1572","SM20R-01-00000733",3,11,0.0108180751173715
"1573","SM20R-01-00000733",3,12,0.0083188657407404
"1574","SM20R-01-00000733",3,13,0.00734317129629572
"1575","SM20R-01-00000733",3,14,0.0092401620370372
"1576","SM20R-01-00000733",3,15,0.0103101851851854
"1577","SM20R-01-00000733",3,16,0.0124623842592594
"1578","SM20R-01-00000733",3,17,0.0120057870370374
"1579","SM20R-01-00000733",3,18,0.00888488372093003
"1580","SM20R-01-00000733",3,19,0.00216686046511595
"1581","SM20R-01-00000733",3,20,0.000197916666666598
"1582","SM20R-01-00000733",3,21,1.16279069767163e-05
"1583","SM20R-01-00000733",3,22,7.61627906976744e-05
"1584","SM20R-01-00000733",3,23,2.43055555555537e-05
"1585","SM20R-01-00000733",4,0,0
"1586","SM20R-01-00000733",4,1,0
"1587","SM20R-01-00000733",4,2,0
"1588","SM20R-01-00000733",4,3,0
"1589","SM20R-01-00000733",4,4,0
"1590","SM20R-01-00000733",4,5,0.00011196682464455
"1591","SM20R-01-00000733",4,6,0.0022712264150944
"1592","SM20R-01-00000733",4,7,0.00602209302325638
"1593","SM20R-01-00000733",4,8,0.00841314553990635
"1594","SM20R-01-00000733",4,9,0.00852631578947316
"1595","SM20R-01-00000733",4,10,0.00935248815165939
"1596","SM20R-01-00000733",4,11,0.00918160377358477
"1597","SM20R-01-00000733",4,12,0.00869988207547176
"1598","SM20R-01-00000733",4,13,0.00720872641509433
"1599","SM20R-01-00000733",4,14,0.00692298578199081
"1600","SM20R-01-00000733",4,15,0.0117288732394365
"1601","SM20R-01-00000733",4,16,0.0129062500000002
"1602","SM20R-01-00000733",4,17,0.0141244212962959
"1603","SM20R-01-00000733",4,18,0.00777674418604682
"1604","SM20R-01-00000733",4,19,0.00285856807511727
"1605","SM20R-01-00000733",4,20,0.000436342592592574
"1606","SM20R-01-00000733",4,21,1.5625e-05
"1607","SM20R-01-00000733",4,22,0
"1608","SM20R-01-00000733",4,23,0
"1609","SM20R-01-00000733",5,0,0
"1610","SM20R-01-00000733",5,1,0
"1611","SM20R-01-00000733",5,2,0
"1612","SM20R-01-00000733",5,3,0
"1613","SM20R-01-00000733",5,4,0
"1614","SM20R-01-00000733",5,5,1.73611111107037e-06
"1615","SM20R-01-00000733",5,6,0.00208936915887812
"1616","SM20R-01-00000733",5,7,0.00386552132701417
"1617","SM20R-01-00000733",5,8,0.00925707547169793
"1618","SM20R-01-00000733",5,9,0.00831307870370375
"1619","SM20R-01-00000733",5,10,0.00878124999999997
"1620","SM20R-01-00000733",5,11,0.00965596330275253
"1621","SM20R-01-00000733",5,12,0.00840981735159801
"1622","SM20R-01-00000733",5,13,0.0054340277777778
"1623","SM20R-01-00000733",5,14,0.00769896788990829
"1624","SM20R-01-00000733",5,15,0.00936420454545476
"1625","SM20R-01-00000733",5,16,0.0111818693693691
"1626","SM20R-01-00000733",5,17,0.0117533632287005
"1627","SM20R-01-00000733",5,18,0.00573141891891843
"1628","SM20R-01-00000733",5,19,0.00238113839285694
"1629","SM20R-01-00000733",5,20,0.000666852678571518
"1630","SM20R-01-00000733",5,21,5.580357142875e-07
"1631","SM20R-01-00000733",5,22,0
"1632","SM20R-01-00000733",5,23,0
"1633","SM20R-01-00000733",6,0,0
"1634","SM20R-01-00000733",6,1,0
"1635","SM20R-01-00000733",6,2,0
"1636","SM20R-01-00000733",6,3,0
"1637","SM20R-01-00000733",6,4,0
"1638","SM20R-01-00000733",6,5,0.000210795454545616
"1639","SM20R-01-00000733",6,6,0.00293191964285709
"1640","SM20R-01-00000733",6,7,0.00436704545454497
"1641","SM20R-01-00000733",6,8,0.00775560538116611
"1642","SM20R-01-00000733",6,9,0.00953767123287668
"1643","SM20R-01-00000733",6,10,0.00843692660550427
"1644","SM20R-01-00000733",6,11,0.00617511520737351
"1645","SM20R-01-00000733",6,12,0.00407373271889393
"1646","SM20R-01-00000733",6,13,0.00518344907407401
"1647","SM20R-01-00000733",6,14,0.00754032258064531
"1648","SM20R-01-00000733",6,15,0.00949657534246598
"1649","SM20R-01-00000733",6,16,0.00992237442922391
"1650","SM20R-01-00000733",6,17,0.0102477168949771
"1651","SM20R-01-00000733",6,18,0.0076701388888891
"1652","SM20R-01-00000733",6,19,0.00179644495412828
"1653","SM20R-01-00000733",6,20,0.000145161290322581
"1654","SM20R-01-00000733",6,21,5.2662037037037e-05
"1655","SM20R-01-00000733",6,22,6.8287037037037e-05
"1656","SM20R-01-00000733",6,23,2.19594594594595e-05
"1657","SM20R-01-00000733",7,0,0
"1658","SM20R-01-00000733",7,1,0
"1659","SM20R-01-00000733",7,2,0
"1660","SM20R-01-00000733",7,3,0
"1661","SM20R-01-00000733",7,4,0
"1662","SM20R-01-00000733",7,5,0.000243303571428393
"1663","SM20R-01-00000733",7,6,0.00259040178571412
"1664","SM20R-01-00000733",7,7,0.0063878348214287
"1665","SM20R-01-00000733",7,8,0.00888857466063363
"1666","SM20R-01-00000733",7,9,0.00925280269058301
"1667","SM20R-01-00000733",7,10,0.00958333333333299
"1668","SM20R-01-00000733",7,11,0.0105792410714286
"1669","SM20R-01-00000733",7,12,0.00897991071428495
"1670","SM20R-01-00000733",7,13,0.00765290178571414
"1671","SM20R-01-00000733",7,14,0.00937668161435001
"1672","SM20R-01-00000733",7,15,0.0105630733944957
"1673","SM20R-01-00000733",7,16,0.0123944954128441
"1674","SM20R-01-00000733",7,17,0.0113325688073402
"1675","SM20R-01-00000733",7,18,0.00806475225225255
"1676","SM20R-01-00000733",7,19,0.00222727272727235
"1677","SM20R-01-00000733",7,20,0.00016704545454546
"1678","SM20R-01-00000733",7,21,2.21590909090782e-05
"1679","SM20R-01-00000733",7,22,0
"1680","SM20R-01-00000733",7,23,0
"1681","SM20R-01-00000734",1,0,0.000596022727272564
"1682","SM20R-01-00000734",1,1,0.000652840909090709
"1683","SM20R-01-00000734",1,2,0.000651136363636236
"1684","SM20R-01-00000734",1,3,0.000653977272727127
"1685","SM20R-01-00000734",1,4,0.0006511363636362
"1686","SM20R-01-00000734",1,5,0.000653977272727109
"1687","SM20R-01-00000734",1,6,0.0005602272727272
"1688","SM20R-01-00000734",1,7,0.000386931818181785
"1689","SM20R-01-00000734",1,8,0.00163421658986182
"1690","SM20R-01-00000734",1,9,0.00196728971962614
"1691","SM20R-01-00000734",1,10,0.00269411057692304
"1692","SM20R-01-00000734",1,11,0.00409375000000038
"1693","SM20R-01-00000734",1,12,0.00575177725118492
"1694","SM20R-01-00000734",1,13,0.00811497641509428
"1695","SM20R-01-00000734",1,14,0.0106279620853081
"1696","SM20R-01-00000734",1,15,0.0119021226415092
"1697","SM20R-01-00000734",1,16,0.0174260563380283
"1698","SM20R-01-00000734",1,17,0.0112316513761464
"1699","SM20R-01-00000734",1,18,0.0181065848214285
"1700","SM20R-01-00000734",1,19,0.0117578125000001
"1701","SM20R-01-00000734",1,20,0.00874999999999989
"1702","SM20R-01-00000734",1,21,0.0048348214285714
"1703","SM20R-01-00000734",1,22,0.00175446428571418
"1704","SM20R-01-00000734",1,23,0.00117600896860974
"1705","SM20R-01-00000734",2,0,0.000588169642857018
"1706","SM20R-01-00000734",2,1,0.000571986607142679
"1707","SM20R-01-00000734",2,2,0.00057198660714275
"1708","SM20R-01-00000734",2,3,0.000569754464285589
"1709","SM20R-01-00000734",2,4,0.00057975113122152
"1710","SM20R-01-00000734",2,5,0.000579545454545273
"1711","SM20R-01-00000734",2,6,0.000594886363636255
"1712","SM20R-01-00000734",2,7,0.000474431818181738
"1713","SM20R-01-00000734",2,8,0.00327054794520544
"1714","SM20R-01-00000734",2,9,0.00553881278538815
"1715","SM20R-01-00000734",2,10,0.00997659817351567
"1716","SM20R-01-00000734",2,11,0.0121496559633026
"1717","SM20R-01-00000734",2,12,0.0119590909090907
"1718","SM20R-01-00000734",2,13,0.014057648401826
"1719","SM20R-01-00000734",2,14,0.0172640845070423
"1720","SM20R-01-00000734",2,15,0.0172950721153845
"1721","SM20R-01-00000734",2,16,0.011614386792453
"1722","SM20R-01-00000734",2,17,0.00964351851851855
"1723","SM20R-01-00000734",2,18,0.0110393518518521
"1724","SM20R-01-00000734",2,19,0.0110816210045658
"1725","SM20R-01-00000734",2,20,0.00785454545454546
"1726","SM20R-01-00000734",2,21,0.00424602272727291
"1727","SM20R-01-00000734",2,22,0.00267727272727249
"1728","SM20R-01-00000734",2,23,0.00266267123287655
"1729","SM20R-01-00000734",3,0,0.000858796296296204
"1730","SM20R-01-00000734",3,1,0.000633101851851685
"1731","SM20R-01-00000734",3,2,0.000625578703703481
"1732","SM20R-01-00000734",3,3,0.000602739726027288
"1733","SM20R-01-00000734",3,4,0.000598863636363436
"1734","SM20R-01-00000734",3,5,0.000606818181818036
"1735","SM20R-01-00000734",3,6,0.0005704545454544
"1736","SM20R-01-00000734",3,7,0.000733371559632835
"1737","SM20R-01-00000734",3,8,0.000380208333333296
"1738","SM20R-01-00000734",3,9,0.000532986111111167
"1739","SM20R-01-00000734",3,10,0.00154244186046523
"1740","SM20R-01-00000734",3,11,0.00279694835680753
"1741","SM20R-01-00000734",3,12,0.00593692129629654
"1742","SM20R-01-00000734",3,13,0.00988136574074056
"1743","SM20R-01-00000734",3,14,0.0123182870370373
"1744","SM20R-01-00000734",3,15,0.0113987268518521
"1745","SM20R-01-00000734",3,16,0.0117575231481484
"1746","SM20R-01-00000734",3,17,0.00856770833333343
"1747","SM20R-01-00000734",3,18,0.00890813953488301
"1748","SM20R-01-00000734",3,19,0.0100162790697676
"1749","SM20R-01-00000734",3,20,0.00717824074074069
"1750","SM20R-01-00000734",3,21,0.00467325581395343
"1751","SM20R-01-00000734",3,22,0.00241686046511622
"1752","SM20R-01-00000734",3,23,0.0016516203703703
"1753","SM20R-01-00000734",4,0,0.00116608796296291
"1754","SM20R-01-00000734",4,1,0.000885995370370241
"1755","SM20R-01-00000734",4,2,0.000673349056603679
"1756","SM20R-01-00000734",4,3,0.000617334905660264
"1757","SM20R-01-00000734",4,4,0.000617334905660208
"1758","SM20R-01-00000734",4,5,0.000623222748815052
"1759","SM20R-01-00000734",4,6,0.00062146226415083
"1760","SM20R-01-00000734",4,7,0.00066744186046506
"1761","SM20R-01-00000734",4,8,0.000412558685446028
"1762","SM20R-01-00000734",4,9,0.000494019138755981
"1763","SM20R-01-00000734",4,10,0.00081338862559236
"1764","SM20R-01-00000734",4,11,0.00239681603773579
"1765","SM20R-01-00000734",4,12,0.00471226415094332
"1766","SM20R-01-00000734",4,13,0.00834433962264181
"1767","SM20R-01-00000734",4,14,0.0113335308056874
"1768","SM20R-01-00000734",4,15,0.0200950704225353
"1769","SM20R-01-00000734",4,16,0.0126319444444445
"1770","SM20R-01-00000734",4,17,0.0123153935185185
"1771","SM20R-01-00000734",4,18,0.0126406976744184
"1772","SM20R-01-00000734",4,19,0.0126813380281693
"1773","SM20R-01-00000734",4,20,0.0126527777777778
"1774","SM20R-01-00000734",4,21,0.00719039351851834
"1775","SM20R-01-00000734",4,22,0.00350584112149523
"1776","SM20R-01-00000734",4,23,0.00188502358490557
"1777","SM20R-01-00000734",5,0,0.00109492924528292
"1778","SM20R-01-00000734",5,1,0.000813089622641604
"1779","SM20R-01-00000734",5,2,0.000706018518518389
"1780","SM20R-01-00000734",5,3,0.000674768518518389
"1781","SM20R-01-00000734",5,4,0.000612268518518407
"1782","SM20R-01-00000734",5,5,0.000611689814814704
"1783","SM20R-01-00000734",5,6,0.000550233644859645
"1784","SM20R-01-00000734",5,7,0.000291469194312663
"1785","SM20R-01-00000734",5,8,0.000148584905660377
"1786","SM20R-01-00000734",5,9,0.000635416666666685
"1787","SM20R-01-00000734",5,10,0.00154513888888881
"1788","SM20R-01-00000734",5,11,0.00261983944954145
"1789","SM20R-01-00000734",5,12,0.00238070776255668
"1790","SM20R-01-00000734",5,13,0.00392129629629641
"1791","SM20R-01-00000734",5,14,0.00851089449541305
"1792","SM20R-01-00000734",5,15,0.0131840909090906
"1793","SM20R-01-00000734",5,16,0.0157308558558559
"1794","SM20R-01-00000734",5,17,0.0123273542600897
"1795","SM20R-01-00000734",5,18,0.0139144144144142
"1796","SM20R-01-00000734",5,19,0.0130608258928573
"1797","SM20R-01-00000734",5,20,0.0105675223214287
"1798","SM20R-01-00000734",5,21,0.00423493303571414
"1799","SM20R-01-00000734",5,22,0.00197321428571417
"1800","SM20R-01-00000734",5,23,0.0010558035714285
"1801","SM20R-01-00000734",6,0,0.000686373873873748
"1802","SM20R-01-00000734",6,1,0.000588068181818073
"1803","SM20R-01-00000734",6,2,0.000596198156681972
"1804","SM20R-01-00000734",6,3,0.00060011574074063
"1805","SM20R-01-00000734",6,4,0.000594610091743046
